wkid,latestWkid,macro,name,wkt,wkt2,description,authority,version,deprecated,areaname,slat,nlat,llon,rlon,epoch,model
8267,8267,"PE_VCS_GVR2016_HT","GVR2016_height","VERTCS[""GVR2016_height"",VDATUM[""Greenland_Vertical_Reference_2016""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""GVR2016_height"",VDATUM[""Greenland_Vertical_Reference_2016""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","GVR2016 height","EPSG","9.2(10.8.0)","no","Greenland - 58~N to 85~N",58.0,85.01,-75.0,-6.99,,""
8357,8357,"PE_VCS_BALTIC_1957_HT","Baltic_1957_height","VERTCS[""Baltic_1957_height"",VDATUM[""Baltic_1957""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Baltic_1957_height"",VDATUM[""Baltic_1957""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","Baltic 1957 height","EPSG","9.2.2(10.8.0)","no","Europe - Czechoslovakia",47.73,51.06,12.09,22.56,,""
8358,8358,"PE_VCS_BALTIC_1957_D","Baltic_1957_depth","VERTCS[""Baltic_1957_depth"",VDATUM[""Baltic_1957""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",-1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Baltic_1957_depth"",VDATUM[""Baltic_1957""],CS[vertical,1],AXIS[""Gravity-related height (H)"",down,LENGTHUNIT[""Meter"",1.0]]]","Baltic 1957 depth","EPSG","9.2.2(10.8.0)","no","Europe - Czechoslovakia",47.73,51.06,12.09,22.56,,""
8434,8434,"PE_VCS_MACAO_HT","Macao_height","VERTCS[""Macao_height"",VDATUM[""Macao_Height_Datum""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Macao_height"",VDATUM[""Macao_Height_Datum""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","Macao height","EPSG","9.2.2(10.8.0)","no","China - Macao",22.06,22.23,113.52,113.68,,""
8675,8675,"PE_VCS_N43_HT","N43_height","VERTCS[""N43_height"",VDATUM[""Helsinki_1943""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""N43_height"",VDATUM[""Helsinki_1943""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","N43 height","EPSG","9.4(10.8.0)","no","Finland - mainland south of 66~N",59.75,66.73,20.95,31.59,,""
8690,8690,"PE_VCS_SVS2010","SVS2010","VERTCS[""SVS2010"",VDATUM[""Slovenian_Vertical_System_2010""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""SVS2010"",VDATUM[""Slovenian_Vertical_System_2010""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","SVS2010 -- Slovenian Vertical System 2010","EPSG","9.5(10.7.1)","no","Slovenia - onshore",45.42,46.88,13.38,16.61,,""
8691,8691,"PE_VCS_SRB_VRS12_HT","SRB_VRS12_height","VERTCS[""SRB_VRS12_height"",VDATUM[""Serbian_Vertical_Reference_System_2012""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""SRB_VRS12_height"",VDATUM[""Serbian_Vertical_Reference_System_2012""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","SRB_VRS12 height","EPSG","9.5(10.8.0)","no","Serbia",42.23,46.19,18.81,23.01,,""
8841,8841,"PE_VCS_MVGC_HT","MVGC_height","VERTCS[""MVGC_height"",VDATUM[""MOMRA_Vertical_Geodetic_Control""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""MVGC_height"",VDATUM[""MOMRA_Vertical_Geodetic_Control""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","MVGC height","EPSG","9.5(10.8.0)","no","Saudi Arabia - onshore",16.37,32.16,34.51,55.67,,""
8881,8881,"PE_VCS_VIENNA_HT","Vienna_height","VERTCS[""Vienna_height"",VDATUM[""Wiener_Null""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Vienna_height"",VDATUM[""Wiener_Null""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","Vienna height","EPSG","9.8.11(12.7.0)","no","Austria - Vienna",48.12,48.34,16.18,16.59,,""
8904,8904,"PE_VCS_TWVD_2001_HT","TWVD_2001_height","VERTCS[""TWVD_2001_height"",VDATUM[""Taiwan_Vertical_Datum_2001""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""TWVD_2001_height"",VDATUM[""Taiwan_Vertical_Datum_2001""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","TWVD 2001 height","EPSG","9.6.1(10.8.0)","no","Taiwan - onshore - mainland",21.87,25.34,119.99,122.06,,""
8911,8911,"PE_VCS_DACR52_HT","DACR52_height","VERTCS[""DACR52_height"",VDATUM[""Datum_Altimetrico_de_Costa_Rica_1952""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""DACR52_height"",VDATUM[""Datum_Altimetrico_de_Costa_Rica_1952""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","DACR52 height","EPSG","9.6.1(10.8.0)","no","Costa Rica - onshore",7.98,11.22,-85.97,-82.53,,""
9130,9130,"PE_VCS_IGN_2008_LD_HT","IGN_2008_LD_height","VERTCS[""IGN_2008_LD_height"",VDATUM[""IGN_2008_LD""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""IGN_2008_LD_height"",VDATUM[""IGN_2008_LD""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","IGN 2008 LD height","EPSG","9.7(10.8.0)","no","Guadeloupe - La Desirade - onshore",16.26,16.38,-61.13,-60.97,,""
9245,9245,"PE_VCS_CGVD2013_CGG2013A_HT","CGVD2013_CGG2013a_height","VERTCS[""CGVD2013_CGG2013a_height"",VDATUM[""Canadian_Geodetic_Vertical_Datum_of_2013_CGG2013a""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""CGVD2013_CGG2013a_height"",VDATUM[""Canadian_Geodetic_Vertical_Datum_of_2013_CGG2013a""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","CGVD2013(CGG2013a) height","EPSG","9.8.4(12.6.0)","no","Canada",38.21,86.46,-141.01,-40.73,,""
9255,9255,"PE_VCS_SRVN16_HT","SRVN16_height","VERTCS[""SRVN16_height"",VDATUM[""Sistema_de_Referencia_Vertical_Nacional_2016""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""SRVN16_height"",VDATUM[""Sistema_de_Referencia_Vertical_Nacional_2016""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","SRVN16 height","EPSG","9.8.5(12.6.0)","no","Argentina - onshore",-55.11,-21.78,-73.59,-53.65,,""
9274,9274,"PE_VCS_EVRF2000_AUSTRIA_HT","EVRF2000_Austria_height","VERTCS[""EVRF2000_Austria_height"",VDATUM[""European_Vertical_Reference_Frame_2000_Austria""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""EVRF2000_Austria_height"",VDATUM[""European_Vertical_Reference_Frame_2000_Austria""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","EVRF2000 Austria height","EPSG","9.8.5(12.6.0)","no","Austria",46.4,49.02,9.53,17.17,,""
9279,9279,"PE_VCS_SA_LLD_HT","SA_LLD_height","VERTCS[""SA_LLD_height"",VDATUM[""South_Africa_Land_Levelling_Datum""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""SA_LLD_height"",VDATUM[""South_Africa_Land_Levelling_Datum""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","SA LLD height","EPSG","9.8.5(12.6.0)","no","South Africa - onshore",-34.88,-22.13,16.45,32.95,,""
9287,9287,"PE_VCS_LAT_NL_DEPTH","LAT_NL_depth","VERTCS[""LAT_NL_depth"",VDATUM[""Lowest_Astronomical_Tide_Netherlands""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",-1.0],UNIT[""Meter"",1.0]]","VERTCRS[""LAT_NL_depth"",VDATUM[""Lowest_Astronomical_Tide_Netherlands""],CS[vertical,1],AXIS[""Gravity-related height (H)"",down,LENGTHUNIT[""Meter"",1.0]]]","LAT NL depth","EPSG","9.9(12.9.0)","no","Netherlands - offshore",51.45,55.77,2.53,6.41,,""
9288,9288,"PE_VCS_MSL_NL_DEPTH","MSL_NL_depth","VERTCS[""MSL_NL_depth"",VDATUM[""Mean_Sea_Level_Netherlands""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",-1.0],UNIT[""Meter"",1.0]]","VERTCRS[""MSL_NL_depth"",VDATUM[""Mean_Sea_Level_Netherlands""],CS[vertical,1],AXIS[""Gravity-related height (H)"",down,LENGTHUNIT[""Meter"",1.0]]]","MSL NL depth","EPSG","9.9(12.9.0)","no","Netherlands - offshore",51.45,55.77,2.53,6.41,,""
9303,9303,"PE_VCS_HS2_VRF_HEIGHT","HS2-VRF_height","VERTCS[""HS2-VRF_height"",VDATUM[""HS2_Vertical_Reference_Frame""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""HS2-VRF_height"",VDATUM[""HS2_Vertical_Reference_Frame""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","HS2-VRF height","EPSG","9.8.13(12.9.0)","no","UK - London to Birmingham and Crewe",51.45,53.3,-2.75,0.0,,""
9335,9335,"PE_VCS_KSA_VRF14_HT","KSA-VRF14_height","VERTCS[""KSA-VRF14_height"",VDATUM[""Kingdom_of_Saudi_Arabia_Vertical_Reference_Frame_Jeddah_2014""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""KSA-VRF14_height"",VDATUM[""Kingdom_of_Saudi_Arabia_Vertical_Reference_Frame_Jeddah_2014""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","KSA-VRF14 height","EPSG","9.8.5(12.6.0)","no","Saudi Arabia - onshore",16.37,32.16,34.51,55.67,,""
9351,9351,"PE_VCS_NGNC08_HT","NGNC08_height","VERTCS[""NGNC08_height"",VDATUM[""Nivellement_General_de_Nouvelle_Caledonie_2008""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""NGNC08_height"",VDATUM[""Nivellement_General_de_Nouvelle_Caledonie_2008""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","NGNC08 height","EPSG","9.8.11(12.7.0)","no","New Caledonia - Belep, Grande Terre, Ile des Pins, Loyalty Islands",-22.73,-19.5,163.54,168.19,,""
9389,9389,"PE_VCS_EVRF_2019","EVRF_2019","VERTCS[""EVRF_2019"",VDATUM[""European_Vertical_Reference_Frame_2019""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""EVRF_2019"",VDATUM[""European_Vertical_Reference_Frame_2019""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","European Vertical Reference Frame 2019","EPSG","9.8.14(12.9.0)","no","Europe - EVRF2019",35.95,77.07,-9.56,69.15,,""
9390,9390,"PE_VCS_EVRF_2019_M_TIDE","EVRF_2019_mean-tide","VERTCS[""EVRF_2019_mean-tide"",VDATUM[""European_Vertical_Reference_Frame_2019_mean_tide""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""EVRF_2019_mean-tide"",VDATUM[""European_Vertical_Reference_Frame_2019_mean_tide""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","European Vertical Reference Frame 2019 mean tide","EPSG","9.8.14(12.9.0)","no","Europe - EVRF2019",35.95,77.07,-9.56,69.15,,""
9392,9392,"PE_VCS_MALLORCA_HT","Mallorca_height","VERTCS[""Mallorca_height"",VDATUM[""Mallorca""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Mallorca_height"",VDATUM[""Mallorca""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","Mallorca height","EPSG","9.8.13(12.9.0)","no","Spain - Balearic Islands - Mallorca",39.07,40.02,2.23,3.55,,""
9393,9393,"PE_VCS_MENORCA_HT","Menorca_height","VERTCS[""Menorca_height"",VDATUM[""Menorca""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Menorca_height"",VDATUM[""Menorca""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","Menorca height","EPSG","9.8.13(12.9.0)","no","Spain - Balearic Islands - Menorca",39.75,40.15,3.73,4.39,,""
9394,9394,"PE_VCS_IBIZA_HT","Ibiza_height","VERTCS[""Ibiza_height"",VDATUM[""Ibiza""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Ibiza_height"",VDATUM[""Ibiza""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","Ibiza height","EPSG","9.8.13(12.9.0)","no","Spain - Balearic Islands - Ibiza",38.77,39.17,1.12,1.68,,""
9395,9395,"PE_VCS_LANZAROTE_HT","Lanzarote_height","VERTCS[""Lanzarote_height"",VDATUM[""Lanzarote""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Lanzarote_height"",VDATUM[""Lanzarote""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","Lanzarote height","EPSG","9.8.13(12.9.0)","no","Spain - Canary Islands - Lanzarote",28.78,29.47,-13.95,-13.37,,""
9396,9396,"PE_VCS_FUERTEVENTURA_HT","Fuerteventura_height","VERTCS[""Fuerteventura_height"",VDATUM[""Fuerteventura""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Fuerteventura_height"",VDATUM[""Fuerteventura""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","Fuerteventura height","EPSG","9.8.13(12.9.0)","no","Spain - Canary Islands - Fuerteventura",27.99,28.81,-14.58,-13.75,,""
9397,9397,"PE_VCS_GRAN_CANARIA_HT","Gran_Canaria_height","VERTCS[""Gran_Canaria_height"",VDATUM[""Gran_Canaria""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Gran_Canaria_height"",VDATUM[""Gran_Canaria""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","Gran Canaria height","EPSG","9.8.13(12.9.0)","no","Spain - Canary Islands - Gran Canaria",27.68,28.23,-15.88,-15.31,,""
9398,9398,"PE_VCS_TENERIFE_HT","Tenerife_height","VERTCS[""Tenerife_height"",VDATUM[""Tenerife""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Tenerife_height"",VDATUM[""Tenerife""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","Tenerife height","EPSG","9.8.13(12.9.0)","no","Spain - Canary Islands - Tenerife",27.93,28.63,-16.96,-16.08,,""
9399,9399,"PE_VCS_LA_GOMERA_HT","La_Gomera_height","VERTCS[""La_Gomera_height"",VDATUM[""La_Gomera""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""La_Gomera_height"",VDATUM[""La_Gomera""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","La Gomera height","EPSG","9.8.13(12.9.0)","no","Spain - Canary Islands - La Gomera",27.95,28.26,-17.39,-17.03,,""
9400,9400,"PE_VCS_LA_PALMA_HT","La_Palma_height","VERTCS[""La_Palma_height"",VDATUM[""La_Palma""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""La_Palma_height"",VDATUM[""La_Palma""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","La Palma height","EPSG","9.8.13(12.9.0)","no","Spain - Canary Islands - La Palma",28.4,28.9,-18.06,-17.66,,""
9401,9401,"PE_VCS_EL_HIERRO_HT","El_Hierro_height","VERTCS[""El_Hierro_height"",VDATUM[""El_Hierro""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""El_Hierro_height"",VDATUM[""El_Hierro""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","El Hierro height","EPSG","9.8.13(12.9.0)","no","Spain - Canary Islands - El Hierro",27.58,27.9,-18.22,-17.83,,""
9402,9402,"PE_VCS_CEUTA_2_HT","Ceuta_2_height","VERTCS[""Ceuta_2_height"",VDATUM[""Ceuta_2""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Ceuta_2_height"",VDATUM[""Ceuta_2""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","Ceuta 2 height","EPSG","9.8.13(12.9.0)","no","Spain - Ceuta",35.82,35.97,-5.4,-5.24,,""
9451,9451,"PE_VCS_BI_HEIGHT","BI_height","VERTCS[""BI_height"",VDATUM[""British_Isles_height_ensemble""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""BI_height"",VDATUM[""British_Isles_height_ensemble""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","BI height","EPSG","9.9(12.9.0)","no","Europe - British Isles - UK and Ireland onshore, UKCS",49.75,61.01,-10.85,2.01,,""
9458,9458,"PE_VCS_AVWS_HEIGHT","AVWS_height","VERTCS[""AVWS_height"",VDATUM[""Australian_Vertical_Working_Surface""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""AVWS_height"",VDATUM[""Australian_Vertical_Working_Surface""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","AVWS height","EPSG","9.9(12.9.0)","no","Australia - GDA",-60.55,-8.47,93.41,173.34,,""
9471,9471,"PE_VCS_INAGEOID2020_HEIGHT","INAGeoid2020_height","VERTCS[""INAGeoid2020_height"",VDATUM[""Indonesian_Geoid_2020""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""INAGeoid2020_height"",VDATUM[""Indonesian_Geoid_2020""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","INAGeoid2020 height","EPSG","9.9(12.9.0)","no","Indonesia",-13.95,7.79,92.01,141.46,,""
9650,9650,"PE_VCS_BALTIC_1986_HT","Baltic_1986_height","VERTCS[""Baltic_1986_height"",VDATUM[""Baltic_1986""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Baltic_1986_height"",VDATUM[""Baltic_1986""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","Baltic 1986 height","EPSG","10.016(12.9.0)","no","Poland - onshore",49.0,54.89,14.14,24.15,,""
9651,9651,"PE_VCS_EVRF_2007_PL_HT","EVRF_2007_PL_height","VERTCS[""EVRF_2007_PL_height"",VDATUM[""European_Vertical_Reference_Frame_2007_Poland""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""EVRF_2007_PL_height"",VDATUM[""European_Vertical_Reference_Frame_2007_Poland""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","EVRF2007-PL height","EPSG","10.016(12.9.0)","no","Poland - onshore",49.0,54.89,14.14,24.15,,""
9663,9663,"PE_VCS_EH2000_HEIGHT","EH2000_height","VERTCS[""EH2000_height"",VDATUM[""Estonian_Height_System_2000""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""EH2000_height"",VDATUM[""Estonian_Height_System_2000""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","EH2000 height","EPSG","10.013(12.8.0)","no","Estonia - onshore",57.52,59.75,21.74,28.2,,""
9666,9666,"PE_VCS_LAS07_HT","LAS07_height","VERTCS[""LAS07_height"",VDATUM[""Lithuanian_Height_System_2007""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""LAS07_height"",VDATUM[""Lithuanian_Height_System_2007""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","Lithuania State System 2007 (height)","EPSG","10.013(12.9.0)","no","Lithuania - onshore",53.89,56.45,20.86,26.82,,""
9669,9669,"PE_VCS_BGS2005_HT","BGS2005_height","VERTCS[""BGS2005_height"",VDATUM[""Bulgarian_Height_System_2005""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""BGS2005_height"",VDATUM[""Bulgarian_Height_System_2005""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","BGS2005 height","EPSG","10.013(12.9.0)","no","Bulgaria - onshore",41.24,44.23,22.36,28.68,,""
9672,9672,"PE_VCS_CD_NORWAY_DEPTH","CD_Norway_depth","VERTCS[""CD_Norway_depth"",VDATUM[""Norwegian_Chart_Datum""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",-1.0],UNIT[""Meter"",1.0]]","VERTCRS[""CD_Norway_depth"",VDATUM[""Norwegian_Chart_Datum""],CS[vertical,1],AXIS[""Gravity-related height (H)"",down,LENGTHUNIT[""Meter"",1.0]]]","CD Norway depth","EPSG","10.009(12.9.0)","no","Norway, Svalbard and Jan Mayen - offshore",56.08,84.73,-13.63,38.01,,""
9675,9675,"PE_VCS_PAGO_PAGO_2020_HEIGHT","Pago_Pago_2020_height","VERTCS[""Pago_Pago_2020_height"",VDATUM[""Local_Tidal_Datum_at_Pago_Pago_2020""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Pago_Pago_2020_height"",VDATUM[""Local_Tidal_Datum_at_Pago_Pago_2020""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","Pago Pago 2020 height","EPSG","10.008(12.9.0)","no","American Samoa - Tutuila island",-14.43,-14.2,-170.88,-170.51,,""
9681,9681,"PE_VCS_NVD_1992_HEIGHT","NVD_1992_height","VERTCS[""NVD_1992_height"",VDATUM[""National_Vertical_Datum_1992""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""NVD_1992_height"",VDATUM[""National_Vertical_Datum_1992""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","NVD 1992 height","EPSG","10.009(12.9.0)","no","Bangladesh - onshore",20.52,26.64,88.01,92.67,,""
9721,9721,"PE_VCS_CATANIA_1965_HEIGHT","Catania_1965_height","VERTCS[""Catania_1965_height"",VDATUM[""Catania_1965""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Catania_1965_height"",VDATUM[""Catania_1965""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","Catania 1965 height","EPSG","10.021(12.9.0)","no","Italy - Sicily onshore",36.59,38.35,12.36,15.71,,""
9722,9722,"PE_VCS_CAGLIARI_1956_HEIGHT","Cagliari_1956_height","VERTCS[""Cagliari_1956_height"",VDATUM[""Cagliari_1956""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Cagliari_1956_height"",VDATUM[""Cagliari_1956""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","Cagliari 1956 height","EPSG","10.021(12.9.0)","no","Italy - Sardinia onshore",38.82,41.31,8.08,9.89,,""
9923,9923,"PE_VCS_GNTRANS_HEIGHT","GNTRANS_height","VERTCS[""GNTRANS_height"",VDATUM[""GNTRANS""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""GNTRANS_height"",VDATUM[""GNTRANS""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]","GNTRANS height","EPSG","10.042(13.1.0)","no","Germany - onshore",47.27,55.09,5.86,15.04,,""
