wkid,latestWkid,macro,name,wkt,wkt2,description,authority,version,deprecated,areaname,slat,nlat,llon,rlon,accuracy
110039,110039,"PE_VT_NGVD29_TO_NAVD88_D_NAD83_ECW","NGVD29_To_NAVD88_Depth_NAD83_ECW","VERTTRAN[""NGVD29_To_NAVD88_Depth_NAD83_ECW"",GEOGCS[""GCS_North_American_1983"",DATUM[""D_North_American_1983"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""NGVD_1929"",VDATUM[""National_Geodetic_Vertical_Datum_1929""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Foot_US"",0.3048006096012192]],VERTCS[""NAVD88_depth"",VDATUM[""North_American_Vertical_Datum_1988""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",-1.0],UNIT[""Meter"",1.0]],VTMETHOD[""VERTCON""],PARAMETER[""Dataset_vertconecw.94"",0.0],OPERATIONACCURACY[0.02]]","COORDINATEOPERATION[""NGVD29_To_NAVD88_Depth_NAD83_ECW"",SOURCECRS[VERTCRS[""NGVD_1929"",VDATUM[""National_Geodetic_Vertical_Datum_1929""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Foot_US"",0.3048006096012192]]]],TARGETCRS[VERTCRS[""NAVD88_depth"",VDATUM[""North_American_Vertical_Datum_1988""],CS[vertical,1],AXIS[""Gravity-related height (H)"",down,LENGTHUNIT[""Meter"",1.0]]]],INTERPOLATIONCRS[GEOGCRS[""GCS_North_American_1983"",DATUM[""D_North_American_1983"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""VERTCON""],PARAMETERFILE[""vertconecw.94""],OPERATIONACCURACY[0.02],ID[""Esri"",""110039""]]","NGVD29 to NAVD88 (Depth) (NAD83) East, Central, West CON USA - deprecated","Esri","10.5.1","yes","USA - CONUS - onshore",24.41,49.38,-124.79,-66.91,0.02
110040,110040,"PE_VT_NGVD29_TO_NAVD88_USFT_NAD83_ECW","NGVD29_To_NAVD88_USFT_NAD83_ECW","VERTTRAN[""NGVD29_To_NAVD88_USFT_NAD83_ECW"",GEOGCS[""GCS_North_American_1983"",DATUM[""D_North_American_1983"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""NGVD_1929"",VDATUM[""National_Geodetic_Vertical_Datum_1929""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Foot_US"",0.3048006096012192]],VERTCS[""NAVD88_height_(ftUS)"",VDATUM[""North_American_Vertical_Datum_1988""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Foot_US"",0.3048006096012192]],VTMETHOD[""VERTCON""],PARAMETER[""Dataset_vertconecw.94"",0.0],OPERATIONACCURACY[0.02]]","COORDINATEOPERATION[""NGVD29_To_NAVD88_USFT_NAD83_ECW"",SOURCECRS[VERTCRS[""NGVD_1929"",VDATUM[""National_Geodetic_Vertical_Datum_1929""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Foot_US"",0.3048006096012192]]]],TARGETCRS[VERTCRS[""NAVD88_height_(ftUS)"",VDATUM[""North_American_Vertical_Datum_1988""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Foot_US"",0.3048006096012192]]]],INTERPOLATIONCRS[GEOGCRS[""GCS_North_American_1983"",DATUM[""D_North_American_1983"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""VERTCON""],PARAMETERFILE[""vertconecw.94""],OPERATIONACCURACY[0.02],ID[""Esri"",""110040""]]","NGVD29 to NAVD88 (USFT) (NAD83) East, Central, West CON USA - deprecated","Esri","10.5.1","yes","USA - CONUS - onshore",24.41,49.38,-124.79,-66.91,0.02
110041,110041,"PE_VT_NGVD29_TO_NAVD88_D_USFT_NAD83_ECW","NGVD29_To_NAVD88_Depth_USFT_NAD83_ECW","VERTTRAN[""NGVD29_To_NAVD88_Depth_USFT_NAD83_ECW"",GEOGCS[""GCS_North_American_1983"",DATUM[""D_North_American_1983"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""NGVD_1929"",VDATUM[""National_Geodetic_Vertical_Datum_1929""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Foot_US"",0.3048006096012192]],VERTCS[""NAVD88_depth_(ftUS)"",VDATUM[""North_American_Vertical_Datum_1988""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",-1.0],UNIT[""Foot_US"",0.3048006096012192]],VTMETHOD[""VERTCON""],PARAMETER[""Dataset_vertconecw.94"",0.0],OPERATIONACCURACY[0.02]]","COORDINATEOPERATION[""NGVD29_To_NAVD88_Depth_USFT_NAD83_ECW"",SOURCECRS[VERTCRS[""NGVD_1929"",VDATUM[""National_Geodetic_Vertical_Datum_1929""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Foot_US"",0.3048006096012192]]]],TARGETCRS[VERTCRS[""NAVD88_depth_(ftUS)"",VDATUM[""North_American_Vertical_Datum_1988""],CS[vertical,1],AXIS[""Gravity-related height (H)"",down,LENGTHUNIT[""Foot_US"",0.3048006096012192]]]],INTERPOLATIONCRS[GEOGCRS[""GCS_North_American_1983"",DATUM[""D_North_American_1983"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""VERTCON""],PARAMETERFILE[""vertconecw.94""],OPERATIONACCURACY[0.02],ID[""Esri"",""110041""]]","NGVD29 to NAVD88 (Depth, USFT) (NAD83) East, Central, West CON USA - deprecated","Esri","10.5.1","yes","USA - CONUS - onshore",24.41,49.38,-124.79,-66.91,0.02
110042,110042,"PE_VT_NGVD29_TO_NAVD88_D_HARN_ECW","NGVD29_To_NAVD88_Depth_HARN_ECW","VERTTRAN[""NGVD29_To_NAVD88_Depth_HARN_ECW"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""NGVD_1929"",VDATUM[""National_Geodetic_Vertical_Datum_1929""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Foot_US"",0.3048006096012192]],VERTCS[""NAVD88_depth"",VDATUM[""North_American_Vertical_Datum_1988""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",-1.0],UNIT[""Meter"",1.0]],VTMETHOD[""VERTCON""],PARAMETER[""Dataset_vertconecw.94"",0.0],OPERATIONACCURACY[0.02]]","COORDINATEOPERATION[""NGVD29_To_NAVD88_Depth_HARN_ECW"",SOURCECRS[VERTCRS[""NGVD_1929"",VDATUM[""National_Geodetic_Vertical_Datum_1929""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Foot_US"",0.3048006096012192]]]],TARGETCRS[VERTCRS[""NAVD88_depth"",VDATUM[""North_American_Vertical_Datum_1988""],CS[vertical,1],AXIS[""Gravity-related height (H)"",down,LENGTHUNIT[""Meter"",1.0]]]],INTERPOLATIONCRS[GEOGCRS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""VERTCON""],PARAMETERFILE[""vertconecw.94""],OPERATIONACCURACY[0.02],ID[""Esri"",""110042""]]","NGVD29 to NAVD88 (Depth) (HARN) East, Central, West CON USA - deprecated","Esri","10.5.1","yes","USA - CONUS - onshore",24.41,49.38,-124.79,-66.91,0.02
110043,110043,"PE_VT_NGVD29_TO_NAVD88_USFT_HARN_ECW","NGVD29_To_NAVD88_USFT_HARN_ECW","VERTTRAN[""NGVD29_To_NAVD88_USFT_HARN_ECW"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""NGVD_1929"",VDATUM[""National_Geodetic_Vertical_Datum_1929""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Foot_US"",0.3048006096012192]],VERTCS[""NAVD88_height_(ftUS)"",VDATUM[""North_American_Vertical_Datum_1988""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Foot_US"",0.3048006096012192]],VTMETHOD[""VERTCON""],PARAMETER[""Dataset_vertconecw.94"",0.0],OPERATIONACCURACY[0.02]]","COORDINATEOPERATION[""NGVD29_To_NAVD88_USFT_HARN_ECW"",SOURCECRS[VERTCRS[""NGVD_1929"",VDATUM[""National_Geodetic_Vertical_Datum_1929""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Foot_US"",0.3048006096012192]]]],TARGETCRS[VERTCRS[""NAVD88_height_(ftUS)"",VDATUM[""North_American_Vertical_Datum_1988""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Foot_US"",0.3048006096012192]]]],INTERPOLATIONCRS[GEOGCRS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""VERTCON""],PARAMETERFILE[""vertconecw.94""],OPERATIONACCURACY[0.02],ID[""Esri"",""110043""]]","NGVD29 to NAVD88 (USFT) (HARN) East, Central, West CON USA - deprecated","Esri","10.5.1","yes","USA - CONUS - onshore",24.41,49.38,-124.79,-66.91,0.02
110044,110044,"PE_VT_NGVD29_TO_NAVD88_D_USFT_HARN_ECW","NGVD29_To_NAVD88_Depth_USFT_HARN_ECW","VERTTRAN[""NGVD29_To_NAVD88_Depth_USFT_HARN_ECW"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""NGVD_1929"",VDATUM[""National_Geodetic_Vertical_Datum_1929""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Foot_US"",0.3048006096012192]],VERTCS[""NAVD88_depth_(ftUS)"",VDATUM[""North_American_Vertical_Datum_1988""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",-1.0],UNIT[""Foot_US"",0.3048006096012192]],VTMETHOD[""VERTCON""],PARAMETER[""Dataset_vertconecw.94"",0.0],OPERATIONACCURACY[0.02]]","COORDINATEOPERATION[""NGVD29_To_NAVD88_Depth_USFT_HARN_ECW"",SOURCECRS[VERTCRS[""NGVD_1929"",VDATUM[""National_Geodetic_Vertical_Datum_1929""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Foot_US"",0.3048006096012192]]]],TARGETCRS[VERTCRS[""NAVD88_depth_(ftUS)"",VDATUM[""North_American_Vertical_Datum_1988""],CS[vertical,1],AXIS[""Gravity-related height (H)"",down,LENGTHUNIT[""Foot_US"",0.3048006096012192]]]],INTERPOLATIONCRS[GEOGCRS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""VERTCON""],PARAMETERFILE[""vertconecw.94""],OPERATIONACCURACY[0.02],ID[""Esri"",""110044""]]","NGVD29 to NAVD88 (Depth, USFT) (HARN) East, Central, West CON USA - deprecated","Esri","10.5.1","yes","USA - CONUS - onshore",24.41,49.38,-124.79,-66.91,0.02
110045,110045,"PE_VT_NGVD29_TO_NAVD88_CORS96_ECW","NGVD29_To_NAVD88_CORS96_ECW","VERTTRAN[""NGVD29_To_NAVD88_CORS96_ECW"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""NGVD_1929"",VDATUM[""National_Geodetic_Vertical_Datum_1929""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Foot_US"",0.3048006096012192]],VERTCS[""NAVD_1988"",VDATUM[""North_American_Vertical_Datum_1988""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""VERTCON""],PARAMETER[""Dataset_vertconecw.94"",0.0],OPERATIONACCURACY[0.02]]","COORDINATEOPERATION[""NGVD29_To_NAVD88_CORS96_ECW"",SOURCECRS[VERTCRS[""NGVD_1929"",VDATUM[""National_Geodetic_Vertical_Datum_1929""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Foot_US"",0.3048006096012192]]]],TARGETCRS[VERTCRS[""NAVD_1988"",VDATUM[""North_American_Vertical_Datum_1988""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],INTERPOLATIONCRS[GEOGCRS[""GCS_NAD_1983_CORS96"",DYNAMIC[FRAMEEPOCH[1997.0],MODEL[""HTDP""]],DATUM[""D_NAD_1983_CORS96"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""VERTCON""],PARAMETERFILE[""vertconecw.94""],OPERATIONACCURACY[0.02],ID[""Esri"",""110045""]]","NGVD29 to NAVD88 (NAD83 CORS96) East, Central, West CON USA","Esri","10.5.1","yes","USA - CONUS - onshore",24.41,49.38,-124.79,-66.91,0.02
110046,110046,"PE_VT_NGVD29_TO_NAVD88_D_CORS96_ECW","NGVD29_To_NAVD88_Depth_CORS96_ECW","VERTTRAN[""NGVD29_To_NAVD88_Depth_CORS96_ECW"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""NGVD_1929"",VDATUM[""National_Geodetic_Vertical_Datum_1929""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Foot_US"",0.3048006096012192]],VERTCS[""NAVD88_depth"",VDATUM[""North_American_Vertical_Datum_1988""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",-1.0],UNIT[""Meter"",1.0]],VTMETHOD[""VERTCON""],PARAMETER[""Dataset_vertconecw.94"",0.0],OPERATIONACCURACY[0.02]]","COORDINATEOPERATION[""NGVD29_To_NAVD88_Depth_CORS96_ECW"",SOURCECRS[VERTCRS[""NGVD_1929"",VDATUM[""National_Geodetic_Vertical_Datum_1929""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Foot_US"",0.3048006096012192]]]],TARGETCRS[VERTCRS[""NAVD88_depth"",VDATUM[""North_American_Vertical_Datum_1988""],CS[vertical,1],AXIS[""Gravity-related height (H)"",down,LENGTHUNIT[""Meter"",1.0]]]],INTERPOLATIONCRS[GEOGCRS[""GCS_NAD_1983_CORS96"",DYNAMIC[FRAMEEPOCH[1997.0],MODEL[""HTDP""]],DATUM[""D_NAD_1983_CORS96"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""VERTCON""],PARAMETERFILE[""vertconecw.94""],OPERATIONACCURACY[0.02],ID[""Esri"",""110046""]]","NGVD29 to NAVD88 (Depth) (NAD83 CORS96) East, Central, West CON USA - deprecated","Esri","10.5.1","yes","USA - CONUS - onshore",24.41,49.38,-124.79,-66.91,0.02
110047,110047,"PE_VT_NGVD29_TO_NAVD88_USFT_CORS96_ECW","NGVD29_To_NAVD88_USFT_CORS96_ECW","VERTTRAN[""NGVD29_To_NAVD88_USFT_CORS96_ECW"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""NGVD_1929"",VDATUM[""National_Geodetic_Vertical_Datum_1929""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Foot_US"",0.3048006096012192]],VERTCS[""NAVD88_height_(ftUS)"",VDATUM[""North_American_Vertical_Datum_1988""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Foot_US"",0.3048006096012192]],VTMETHOD[""VERTCON""],PARAMETER[""Dataset_vertconecw.94"",0.0],OPERATIONACCURACY[0.02]]","COORDINATEOPERATION[""NGVD29_To_NAVD88_USFT_CORS96_ECW"",SOURCECRS[VERTCRS[""NGVD_1929"",VDATUM[""National_Geodetic_Vertical_Datum_1929""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Foot_US"",0.3048006096012192]]]],TARGETCRS[VERTCRS[""NAVD88_height_(ftUS)"",VDATUM[""North_American_Vertical_Datum_1988""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Foot_US"",0.3048006096012192]]]],INTERPOLATIONCRS[GEOGCRS[""GCS_NAD_1983_CORS96"",DYNAMIC[FRAMEEPOCH[1997.0],MODEL[""HTDP""]],DATUM[""D_NAD_1983_CORS96"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""VERTCON""],PARAMETERFILE[""vertconecw.94""],OPERATIONACCURACY[0.02],ID[""Esri"",""110047""]]","NGVD29 to NAVD88 (USFT) (NAD83 CORS96) East, Central, West CON USA - deprecated","Esri","10.5.1","yes","USA - CONUS - onshore",24.41,49.38,-124.79,-66.91,0.02
110048,110048,"PE_VT_NGVD29_TO_NAVD88_D_USFT_CORS96_ECW","NGVD29_To_NAVD88_Depth_USFT_CORS96_ECW","VERTTRAN[""NGVD29_To_NAVD88_Depth_USFT_CORS96_ECW"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""NGVD_1929"",VDATUM[""National_Geodetic_Vertical_Datum_1929""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Foot_US"",0.3048006096012192]],VERTCS[""NAVD88_depth_(ftUS)"",VDATUM[""North_American_Vertical_Datum_1988""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",-1.0],UNIT[""Foot_US"",0.3048006096012192]],VTMETHOD[""VERTCON""],PARAMETER[""Dataset_vertconecw.94"",0.0],OPERATIONACCURACY[0.02]]","COORDINATEOPERATION[""NGVD29_To_NAVD88_Depth_USFT_CORS96_ECW"",SOURCECRS[VERTCRS[""NGVD_1929"",VDATUM[""National_Geodetic_Vertical_Datum_1929""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Foot_US"",0.3048006096012192]]]],TARGETCRS[VERTCRS[""NAVD88_depth_(ftUS)"",VDATUM[""North_American_Vertical_Datum_1988""],CS[vertical,1],AXIS[""Gravity-related height (H)"",down,LENGTHUNIT[""Foot_US"",0.3048006096012192]]]],INTERPOLATIONCRS[GEOGCRS[""GCS_NAD_1983_CORS96"",DYNAMIC[FRAMEEPOCH[1997.0],MODEL[""HTDP""]],DATUM[""D_NAD_1983_CORS96"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""VERTCON""],PARAMETERFILE[""vertconecw.94""],OPERATIONACCURACY[0.02],ID[""Esri"",""110048""]]","NGVD29 to NAVD88 (Depth, USFT) (NAD83 CORS96) East, Central, West CON USA - deprecated","Esri","10.5.1","yes","USA - CONUS - onshore",24.41,49.38,-124.79,-66.91,0.02
110049,110049,"PE_VT_NGVD29_TO_NAVD88_NSRS2007_ECW","NGVD29_To_NAVD88_NSRS2007_ECW","VERTTRAN[""NGVD29_To_NAVD88_NSRS2007_ECW"",GEOGCS[""GCS_NAD_1983_NSRS2007"",DATUM[""D_NAD_1983_NSRS2007"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""NGVD_1929"",VDATUM[""National_Geodetic_Vertical_Datum_1929""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Foot_US"",0.3048006096012192]],VERTCS[""NAVD_1988"",VDATUM[""North_American_Vertical_Datum_1988""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""VERTCON""],PARAMETER[""Dataset_vertconecw.94"",0.0],OPERATIONACCURACY[0.02]]","COORDINATEOPERATION[""NGVD29_To_NAVD88_NSRS2007_ECW"",SOURCECRS[VERTCRS[""NGVD_1929"",VDATUM[""National_Geodetic_Vertical_Datum_1929""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Foot_US"",0.3048006096012192]]]],TARGETCRS[VERTCRS[""NAVD_1988"",VDATUM[""North_American_Vertical_Datum_1988""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],INTERPOLATIONCRS[GEOGCRS[""GCS_NAD_1983_NSRS2007"",DATUM[""D_NAD_1983_NSRS2007"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""VERTCON""],PARAMETERFILE[""vertconecw.94""],OPERATIONACCURACY[0.02],ID[""Esri"",""110049""]]","NGVD29 to NAVD88 (NAD83 NSRS2007) East, Central, West CON USA","Esri","10.5.1","yes","USA - CONUS - onshore",24.41,49.38,-124.79,-66.91,0.02
110050,110050,"PE_VT_NGVD29_TO_NAVD88_D_NSRS2007_ECW","NGVD29_To_NAVD88_Depth_NSRS2007_ECW","VERTTRAN[""NGVD29_To_NAVD88_Depth_NSRS2007_ECW"",GEOGCS[""GCS_NAD_1983_NSRS2007"",DATUM[""D_NAD_1983_NSRS2007"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""NGVD_1929"",VDATUM[""National_Geodetic_Vertical_Datum_1929""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Foot_US"",0.3048006096012192]],VERTCS[""NAVD88_depth"",VDATUM[""North_American_Vertical_Datum_1988""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",-1.0],UNIT[""Meter"",1.0]],VTMETHOD[""VERTCON""],PARAMETER[""Dataset_vertconecw.94"",0.0],OPERATIONACCURACY[0.02]]","COORDINATEOPERATION[""NGVD29_To_NAVD88_Depth_NSRS2007_ECW"",SOURCECRS[VERTCRS[""NGVD_1929"",VDATUM[""National_Geodetic_Vertical_Datum_1929""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Foot_US"",0.3048006096012192]]]],TARGETCRS[VERTCRS[""NAVD88_depth"",VDATUM[""North_American_Vertical_Datum_1988""],CS[vertical,1],AXIS[""Gravity-related height (H)"",down,LENGTHUNIT[""Meter"",1.0]]]],INTERPOLATIONCRS[GEOGCRS[""GCS_NAD_1983_NSRS2007"",DATUM[""D_NAD_1983_NSRS2007"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""VERTCON""],PARAMETERFILE[""vertconecw.94""],OPERATIONACCURACY[0.02],ID[""Esri"",""110050""]]","NGVD29 to NAVD88 (Depth) (NAD83 NSRS2007) East, Central, West CON USA - deprecated","Esri","10.5.1","yes","USA - CONUS - onshore",24.41,49.38,-124.79,-66.91,0.02
