wkid,latestWkid,macro,name,wkt,description,authority,version,deprecated,areaname,slat,nlat,llon,rlon,accuracy
1900,1900,"PE_GT_NAD_1983_HARN_TO_WGS_1984_2","NAD_1983_HARN_To_WGS_1984_2","GEOGTRAN[""NAD_1983_HARN_To_WGS_1984_2"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Coordinate_Frame""],PARAMETER[""X_Axis_Translation"",-0.9738],PARAMETER[""Y_Axis_Translation"",1.9453],PARAMETER[""Z_Axis_Translation"",0.5486],PARAMETER[""X_Axis_Rotation"",-0.02755079017042466],PARAMETER[""Y_Axis_Rotation"",-0.01004922136035853],PARAMETER[""Z_Axis_Rotation"",-0.0113590028800276],PARAMETER[""Scale_Difference"",0.0]]","Contiguous United States","EPSG","6.7(9.0.0)","no","USA - CONUS - onshore",24.41,49.38,-124.79,-66.91,0.1
1901,1901,"PE_GT_NAD_1983_HARN_TO_WGS_1984_3","NAD_1983_HARN_To_WGS_1984_3","GEOGTRAN[""NAD_1983_HARN_To_WGS_1984_3"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Coordinate_Frame""],PARAMETER[""X_Axis_Translation"",-0.991],PARAMETER[""Y_Axis_Translation"",1.9072],PARAMETER[""Z_Axis_Translation"",0.5129],PARAMETER[""X_Axis_Rotation"",-0.0257899075194932],PARAMETER[""Y_Axis_Rotation"",-0.009650098960270402],PARAMETER[""Z_Axis_Rotation"",-0.01165994323234211],PARAMETER[""Scale_Difference"",0.0]]","Contiguous United States","EPSG","6.7(9.0.0)","no","USA - CONUS - onshore",24.41,49.38,-124.79,-66.91,0.1
1902,1902,"PE_GT_MANOCA_1962_TO_WGS_1972_BE_1","Manoca_1962_To_WGS_1972_BE_1","GEOGTRAN[""Manoca_1962_To_WGS_1972_BE_1"",GEOGCS[""GCS_Manoca_1962"",DATUM[""D_Manoca_1962"",SPHEROID[""Clarke_1880_IGN"",6378249.2,293.4660212936265]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1972_BE"",DATUM[""D_WGS_1972_BE"",SPHEROID[""WGS_1972"",6378135.0,298.26]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-56.7],PARAMETER[""Y_Axis_Translation"",-171.8],PARAMETER[""Z_Axis_Translation"",-40.6]]","Cameroon","EPSG","6.9(9.0.0)","no","Cameroon - coastal area",2.16,4.99,8.45,10.4,5.0
1903,1903,"PE_GT_FORT_MARIGOT_TO_WGS_1984_1","Fort_Marigot_To_WGS_1984_1","GEOGTRAN[""Fort_Marigot_To_WGS_1984_1"",GEOGCS[""GCS_Fort_Marigot"",DATUM[""D_Fort_Marigot"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",137.0],PARAMETER[""Y_Axis_Translation"",248.0],PARAMETER[""Z_Axis_Translation"",-430.0]]","Guadeloupe - St. Martin & St. Barthelemy islands","EPSG","6.3(9.0.0)","no","Guadeloupe - St Martin and St Barthelemy - onshore",17.82,18.17,-63.21,-62.73,10.0
1904,1904,"PE_GT_SAINTE_ANNE_TO_WGS_1984_1","Sainte_Anne_To_WGS_1984_1","GEOGTRAN[""Sainte_Anne_To_WGS_1984_1"",GEOGCS[""GCS_Sainte_Anne"",DATUM[""D_Sainte_Anne"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-467.0],PARAMETER[""Y_Axis_Translation"",-16.0],PARAMETER[""Z_Axis_Translation"",-300.0]]","Guadeloupe - Basse-Terre, Grande-Terre, Desiride, Marie-Galante, Les Saintes","EPSG","6.6(9.0.0)","no","Guadeloupe - Grande-Terre and surrounding islands - onshore",15.8,16.55,-61.85,-60.97,10.0
1905,1905,"PE_GT_SAINTE_ANNE_TO_WGS_1984_2","Sainte_Anne_To_WGS_1984_2","GEOGTRAN[""Sainte_Anne_To_WGS_1984_2"",GEOGCS[""GCS_Sainte_Anne"",DATUM[""D_Sainte_Anne"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Position_Vector""],PARAMETER[""X_Axis_Translation"",-472.29],PARAMETER[""Y_Axis_Translation"",-5.63],PARAMETER[""Z_Axis_Translation"",-304.12],PARAMETER[""X_Axis_Rotation"",0.4362],PARAMETER[""Y_Axis_Rotation"",-0.8374],PARAMETER[""Z_Axis_Rotation"",0.2563],PARAMETER[""Scale_Difference"",1.8984]]","Gaudeloupe - Basse-Terre, Grande-Terre, Desiride, Marie-Galante, Les Saintes","EPSG","6.6(9.0.0)","no","Guadeloupe - Grande-Terre and surrounding islands - onshore",15.8,16.55,-61.85,-60.97,0.1
1906,1906,"PE_GT_CSG_1967_TO_WGS_1984_1","CSG_1967_To_WGS_1984_1","GEOGTRAN[""CSG_1967_To_WGS_1984_1"",GEOGCS[""GCS_CSG_1967"",DATUM[""D_CSG_1967"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-186.0],PARAMETER[""Y_Axis_Translation"",230.0],PARAMETER[""Z_Axis_Translation"",110.0]]","French Guiana","EPSG","6.7(9.0.0)","no","French Guiana - coastal area",3.43,5.81,-54.45,-51.61,10.0
1907,1907,"PE_GT_RGFG_1995_TO_WGS_1984_1","RGFG_1995_To_WGS_1984_1","GEOGTRAN[""RGFG_1995_To_WGS_1984_1"",GEOGCS[""GCS_RGFG_1995"",DATUM[""D_RGFG_1995"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",2.0],PARAMETER[""Y_Axis_Translation"",2.0],PARAMETER[""Z_Axis_Translation"",-2.0]]","French Guiana (deprecated for 4840)","EPSG","7.4.6(9.0.0)","yes","French Guiana",2.11,8.88,-54.61,-49.45,2.0
1908,1908,"PE_GT_CSG_1967_TO_RGFG_1995_1","CSG_1967_To_RGFG_1995_1","GEOGTRAN[""CSG_1967_To_RGFG_1995_1"",GEOGCS[""GCS_CSG_1967"",DATUM[""D_CSG_1967"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_RGFG_1995"",DATUM[""D_RGFG_1995"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Position_Vector""],PARAMETER[""X_Axis_Translation"",-193.066],PARAMETER[""Y_Axis_Translation"",236.993],PARAMETER[""Z_Axis_Translation"",105.447],PARAMETER[""X_Axis_Rotation"",0.4814],PARAMETER[""Y_Axis_Rotation"",-0.8074],PARAMETER[""Z_Axis_Rotation"",0.1276],PARAMETER[""Scale_Difference"",1.5649]]","French Guiana","EPSG","6.7(9.0.0)","no","French Guiana - coastal area",3.43,5.81,-54.45,-51.61,1.0
1909,1909,"PE_GT_FORT_DESAIX_TO_WGS_1984_1","Fort_Desaix_To_WGS_1984_1","GEOGTRAN[""Fort_Desaix_To_WGS_1984_1"",GEOGCS[""GCS_Fort_Desaix"",DATUM[""D_Fort_Desaix"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",186.0],PARAMETER[""Y_Axis_Translation"",482.0],PARAMETER[""Z_Axis_Translation"",151.0]]","Martinique","EPSG","6.6(9.0.0)","no","Martinique - onshore",14.35,14.93,-61.29,-60.76,10.0
1910,1910,"PE_GT_FORT_DESAIX_TO_WGS_1984_2","Fort_Desaix_To_WGS_1984_2","GEOGTRAN[""Fort_Desaix_To_WGS_1984_2"",GEOGCS[""GCS_Fort_Desaix"",DATUM[""D_Fort_Desaix"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Position_Vector""],PARAMETER[""X_Axis_Translation"",126.93],PARAMETER[""Y_Axis_Translation"",547.94],PARAMETER[""Z_Axis_Translation"",130.41],PARAMETER[""X_Axis_Rotation"",-2.7867],PARAMETER[""Y_Axis_Rotation"",5.1612],PARAMETER[""Z_Axis_Rotation"",-0.8584],PARAMETER[""Scale_Difference"",13.8227]]","Martinique","EPSG","6.6(9.0.0)","no","Martinique - onshore",14.35,14.93,-61.29,-60.76,0.1
1911,1911,"PE_GT_PITON_DES_NEIGES_TO_WGS_1984_1","Reunion_1947_To_WGS_1984_1","GEOGTRAN[""Reunion_1947_To_WGS_1984_1"",GEOGCS[""GCS_Reunion_1947"",DATUM[""D_Reunion_1947"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",94.0],PARAMETER[""Y_Axis_Translation"",-948.0],PARAMETER[""Z_Axis_Translation"",-1292.0]]","Reunion (DEPRECATED)","EPSG","6.6(9.0.0)","yes","Reunion",-25.92,-10.6,37.58,58.27,30.0
1912,1912,"PE_GT_RGR_1992_TO_WGS_1984_1","RGR_1992_To_WGS_1984_1","GEOGTRAN[""RGR_1992_To_WGS_1984_1"",GEOGCS[""GCS_RGR_1992"",DATUM[""D_RGR_1992"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",0.0],PARAMETER[""Y_Axis_Translation"",0.0],PARAMETER[""Z_Axis_Translation"",0.0]]","Reunion","EPSG","7.9.5(9.0.0)","no","Reunion",-24.72,-18.28,51.83,58.24,1.0
1913,1913,"PE_GT_TAHAA_1954_TO_WGS_1984_1","Tahaa_1954_To_WGS_1984_1","GEOGTRAN[""Tahaa_1954_To_WGS_1984_1"",GEOGCS[""GCS_Tahaa_1954"",DATUM[""D_Tahaa_1954"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",65.0],PARAMETER[""Y_Axis_Translation"",342.0],PARAMETER[""Z_Axis_Translation"",77.0]]","Society Islands - Bora Bora, Huahin, Raiatea, Tahaa","EPSG","6.3(9.0.0)","no","French Polynesia - Society Islands - Bora Bora, Huahine, Raiatea, Tahaa",-16.96,-16.17,-151.91,-150.89,10.0
1914,1914,"PE_GT_IGN72_NUKU_HIVA_TO_WGS_1984_1","IGN72_Nuku_Hiva_To_WGS_1984_1","GEOGTRAN[""IGN72_Nuku_Hiva_To_WGS_1984_1"",GEOGCS[""GCS_IGN72_Nuku_Hiva"",DATUM[""D_IGN72_Nuku_Hiva"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",84.0],PARAMETER[""Y_Axis_Translation"",274.0],PARAMETER[""Z_Axis_Translation"",65.0]]","French Polynesia - Marquises - Nuku Hiva","EPSG","6.8(9.0.0)","no","French Polynesia - Marquesas Islands - Nuku Hiva, Ua Huka and Ua Pou",-9.57,-8.72,-140.31,-139.44,10.0
1915,15850,"PE_GT_KERGUELEN_ISLAND_1949_TO_WGS_1984_1","Kerguelen_Island_1949_To_WGS_1984_1","GEOGTRAN[""Kerguelen_Island_1949_To_WGS_1984_1"",GEOGCS[""GCS_Kerguelen_Island_1949"",DATUM[""D_Kerguelen_Island_1949"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",145.0],PARAMETER[""Y_Axis_Translation"",-187.0],PARAMETER[""Z_Axis_Translation"",103.0]]","French Southern Territories - Kerguelen Is.","EPSG","6.3(9.0.0)","yes","French Southern Territories - Kerguelen onshore",-49.78,-48.6,68.69,70.62,10.0
1916,1916,"PE_GT_COMBANI_1950_TO_WGS_1984_1","Combani_1950_To_WGS_1984_1","GEOGTRAN[""Combani_1950_To_WGS_1984_1"",GEOGCS[""GCS_Combani_1950"",DATUM[""D_Combani_1950"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-382.0],PARAMETER[""Y_Axis_Translation"",-59.0],PARAMETER[""Z_Axis_Translation"",-262.0]]","Mayotte","EPSG","7.9.5(9.0.0)","no","Mayotte - onshore",-13.05,-12.61,44.98,45.35,10.0
1917,1917,"PE_GT_IGN56_LIFOU_TO_WGS_1984_1","IGN56_Lifou_To_WGS_1984_1","GEOGTRAN[""IGN56_Lifou_To_WGS_1984_1"",GEOGCS[""GCS_IGN56_Lifou"",DATUM[""D_IGN56_Lifou"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",336.0],PARAMETER[""Y_Axis_Translation"",223.0],PARAMETER[""Z_Axis_Translation"",-231.0]]","New Caledonia - Lifou","EPSG","9.2(9.0.0)","no","New Caledonia - Lifou",-21.24,-20.62,166.98,167.52,10.0
1920,1920,"PE_GT_RGNC_1991_TO_WGS_1984_1","RGNC_1991_To_WGS_1984_1","GEOGTRAN[""RGNC_1991_To_WGS_1984_1"",GEOGCS[""GCS_RGNC_1991"",DATUM[""D_RGNC_1991"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",0.0],PARAMETER[""Y_Axis_Translation"",0.0],PARAMETER[""Z_Axis_Translation"",0.0]]","New Caledonia","EPSG","6.3(9.0.0)","no","New Caledonia",-26.45,-14.83,156.25,174.28,1.0
1921,1921,"PE_GT_PETRELS_1972_TO_WGS_1984_1","Petrels_1972_To_WGS_1984_1","GEOGTRAN[""Petrels_1972_To_WGS_1984_1"",GEOGCS[""GCS_Petrels_1972"",DATUM[""D_Petrels_1972"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",365.0],PARAMETER[""Y_Axis_Translation"",194.0],PARAMETER[""Z_Axis_Translation"",166.0]]","Antarctica - Terre Adelie","EPSG","7.4.6(9.0.0)","no","Antarctica - Adelie Land - Petrels island",-66.78,-66.1,139.44,141.5,10.0
1922,1922,"PE_GT_POINTE_GEOLOGIE_PERROUD_1950_TO_WGS_1984_1","Pointe_Geologie_Perroud_1950_To_WGS_1984_1","GEOGTRAN[""Pointe_Geologie_Perroud_1950_To_WGS_1984_1"",GEOGCS[""GCS_Pointe_Geologie_Perroud_1950"",DATUM[""D_Pointe_Geologie_Perroud_1950"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",325.0],PARAMETER[""Y_Axis_Translation"",154.0],PARAMETER[""Z_Axis_Translation"",172.0]]","Antarctica - Terre Adelie","EPSG","6.3(9.0.0)","no","Antarctica - Adelie Land coastal area",-67.13,-65.61,136.0,142.0,10.0
1923,1923,"PE_GT_SAINT_PIERRE_ET_MIQUELON_1950_TO_WGS_1984_1","Saint_Pierre_et_Miquelon_1950_To_WGS_1984_1","GEOGTRAN[""Saint_Pierre_et_Miquelon_1950_To_WGS_1984_1"",GEOGCS[""GCS_Saint_Pierre_et_Miquelon_1950"",DATUM[""D_Saint_Pierre_et_Miquelon_1950"",SPHEROID[""Clarke_1866"",6378206.4,294.9786982]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",30.0],PARAMETER[""Y_Axis_Translation"",430.0],PARAMETER[""Z_Axis_Translation"",368.0]]","Saint Pierre and Miquelon","EPSG","6.9(9.0.0)","no","St Pierre and Miquelon - onshore",46.69,47.19,-56.48,-56.07,10.0
1924,1924,"PE_GT_TAHITI_1952_TO_WGS_1984_1","Tahiti_1952_To_WGS_1984_1","GEOGTRAN[""Tahiti_1952_To_WGS_1984_1"",GEOGCS[""GCS_Tahiti_1952"",DATUM[""D_Tahiti_1952"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",162.0],PARAMETER[""Y_Axis_Translation"",117.0],PARAMETER[""Z_Axis_Translation"",154.0]]","Society Islands - Moorea and Tahiti","EPSG","6.3(9.0.0)","no","French Polynesia - Society Islands - Moorea and Tahiti",-17.93,-17.41,-150.0,-149.11,10.0
1925,1925,"PE_GT_MOP78_TO_WGS_1984_1","MOP78_To_WGS_1984_1","GEOGTRAN[""MOP78_To_WGS_1984_1"",GEOGCS[""GCS_MOP78"",DATUM[""D_MOP78"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",252.0],PARAMETER[""Y_Axis_Translation"",-132.0],PARAMETER[""Z_Axis_Translation"",-125.0]]","Wallis and Futuna - Wallis","EPSG","6.3(9.0.0)","no","Wallis and Futuna - Wallis",-13.41,-13.16,-176.25,-176.07,10.0
1926,1926,"PE_GT_REUNION_1947_TO_RGR_1992_1","Reunion_1947_To_RGR_1992_1","GEOGTRAN[""Reunion_1947_To_RGR_1992_1"",GEOGCS[""GCS_Reunion_1947"",DATUM[""D_Reunion_1947"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_RGR_1992"",DATUM[""D_RGR_1992"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Position_Vector""],PARAMETER[""X_Axis_Translation"",789.524],PARAMETER[""Y_Axis_Translation"",-626.486],PARAMETER[""Z_Axis_Translation"",-89.904],PARAMETER[""X_Axis_Rotation"",0.6006],PARAMETER[""Y_Axis_Rotation"",76.7946],PARAMETER[""Z_Axis_Rotation"",-10.5788],PARAMETER[""Scale_Difference"",-32.3241]]","Reunion","EPSG","6.4(9.0.0)","no","Reunion - onshore",-21.42,-20.81,55.16,55.91,0.1
1927,1927,"PE_GT_IGN56_LIFOU_TO_WGS_1984_2","IGN56_Lifou_To_WGS_1984_2","GEOGTRAN[""IGN56_Lifou_To_WGS_1984_2"",GEOGCS[""GCS_IGN56_Lifou"",DATUM[""D_IGN56_Lifou"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Position_Vector""],PARAMETER[""X_Axis_Translation"",137.092],PARAMETER[""Y_Axis_Translation"",131.66],PARAMETER[""Z_Axis_Translation"",91.475],PARAMETER[""X_Axis_Rotation"",-1.9436],PARAMETER[""Y_Axis_Rotation"",-11.5993],PARAMETER[""Z_Axis_Rotation"",-4.3321],PARAMETER[""Scale_Difference"",-7.4824]]","New Caledonia - Lifou","EPSG","9.2(9.0.0)","no","New Caledonia - Lifou",-21.24,-20.62,166.98,167.52,1.0
1928,1928,"PE_GT_IGN53_MARE_TO_WGS_1984_1","IGN53_Mare_To_WGS_1984_1","GEOGTRAN[""IGN53_Mare_To_WGS_1984_1"",GEOGCS[""GCS_IGN53_Mare"",DATUM[""D_IGN53_Mare"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Position_Vector""],PARAMETER[""X_Axis_Translation"",-408.809],PARAMETER[""Y_Axis_Translation"",366.856],PARAMETER[""Z_Axis_Translation"",-412.987],PARAMETER[""X_Axis_Rotation"",1.8842],PARAMETER[""Y_Axis_Rotation"",-0.5308],PARAMETER[""Z_Axis_Rotation"",2.1655],PARAMETER[""Scale_Difference"",-121.0993]]","New Caledonia - Mare","EPSG","9.2(9.0.0)","no","New Caledonia - Mare",-21.71,-21.32,167.75,168.19,1.0
1930,1930,"PE_GT_ST84_ILE_DES_PINS_TO_WGS_1984_1","ST84_Ile_des_Pins_To_WGS_1984_1","GEOGTRAN[""ST84_Ile_des_Pins_To_WGS_1984_1"",GEOGCS[""GCS_ST84_Ile_des_Pins"",DATUM[""D_ST84_Ile_des_Pins"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Position_Vector""],PARAMETER[""X_Axis_Translation"",244.416],PARAMETER[""Y_Axis_Translation"",85.339],PARAMETER[""Z_Axis_Translation"",168.114],PARAMETER[""X_Axis_Rotation"",-8.9353],PARAMETER[""Y_Axis_Rotation"",7.7523],PARAMETER[""Z_Axis_Rotation"",12.5953],PARAMETER[""Scale_Difference"",14.268]]","New Caledonia - Ile des Pins","EPSG","6.3(9.0.0)","no","New Caledonia - Ile des Pins",-22.73,-22.49,167.36,167.61,1.0
